UserID,Username,Email,First Name,Last Name,Mobile Number,Gender,Age,Persona,Discount Persona
4462,user4462,donald.herman@example.com,Donald,Herman,(016)544-5510,M,35,homedecor_electronics_outdoors,lower_priced_products
4463,user4463,rebecca.gill@example.com,Rebecca,Gill,001-464-927-9112x90409,F,73,instruments_books_electronics,all_discounts
4464,user4464,taylor.schmitt@example.com,Taylor,Schmitt,072-533-7314x636,F,23,furniture_homedecor_housewares,lower_priced_products
4465,user4465,wesley.kim@example.com,Wesley,Kim,(765)476-2377x427,M,41,floral_beauty_jewelry,discount_indifferent
4466,user4466,linda.johnson@example.com,Linda,Johnson,001-654-697-6763,F,32,floral_beauty_jewelry,discount_indifferent
4467,user4467,april.davis@example.com,April,Davis,524-398-3689,F,23,groceries_seasonal_tools,all_discounts
4468,user4468,jodi.moore@example.com,Jodi,Moore,805-190-6854x148,F,24,beauty_accessories_instruments,all_discounts
4469,user4469,thomas.schmidt@example.com,Thomas,Schmidt,+1-047-688-7953x381,M,57,outdoors_instruments_groceries,all_discounts
4470,user4470,wayne.anderson@example.com,Wayne,Anderson,239.849.8659x15870,M,51,groceries_seasonal_tools,lower_priced_products
4471,user4471,alexander.johnson@example.com,Alexander,Johnson,(788)063-4356,M,53,furniture_homedecor_housewares,discount_indifferent
4472,user4472,amber.robertson@example.com,Amber,Robertson,001-149-870-1123x6860,F,68,groceries_seasonal_tools,lower_priced_products
4473,user4473,karl.hanson@example.com,Karl,Hanson,821-972-1201x4434,M,26,accessories_groceries_books,lower_priced_products
4474,user4474,timothy.ferrell@example.com,Timothy,Ferrell,+1-365-278-0246x5310,M,30,outdoors_instruments_groceries,all_discounts
4475,user4475,daniel.love@example.com,Daniel,Love,696.721.3921x642,M,41,floral_beauty_jewelry,lower_priced_products
4476,user4476,david.richard@example.com,David,Richard,059-023-4984x463,M,34,tools_housewares_apparel,lower_priced_products
4477,user4477,charles.mathews@example.com,Charles,Mathews,(491)418-1150x38284,M,32,books_apparel_homedecor,discount_indifferent
4478,user4478,lauren.young@example.com,Lauren,Young,(419)266-6722,F,30,apparel_footwear_accessories,all_discounts
4479,user4479,joanna.chavez@example.com,Joanna,Chavez,+1-055-464-7016x73764,F,38,footwear_jewelry_furniture,lower_priced_products
4480,user4480,heather.hamilton@example.com,Heather,Hamilton,834.165.1612,F,37,housewares_tools_beauty,all_discounts
4481,user4481,miranda.miller@example.com,Miranda,Miller,(994)791-3755x69547,F,24,groceries_seasonal_tools,lower_priced_products
4482,user4482,hayley.mcgrath@example.com,Hayley,Mcgrath,(326)165-4611,F,34,furniture_homedecor_housewares,discount_indifferent
4483,user4483,hannah.riley@example.com,Hannah,Riley,001-143-468-2570x428,F,37,seasonal_furniture_floral,discount_indifferent
4484,user4484,jeffrey.dean@example.com,Jeffrey,Dean,+1-609-745-7827x15607,M,37,apparel_footwear_accessories,all_discounts
4485,user4485,donald.wells@example.com,Donald,Wells,(333)127-8556,M,26,groceries_seasonal_tools,all_discounts
4486,user4486,francisco.burke@example.com,Francisco,Burke,951.017.0808x8242,M,43,tools_housewares_apparel,all_discounts
4487,user4487,christopher.johnson@example.com,Christopher,Johnson,+1-948-009-8751x9837,M,19,books_apparel_homedecor,all_discounts
4488,user4488,duane.allen@example.com,Duane,Allen,5209647190,M,30,tools_housewares_apparel,all_discounts
4489,user4489,joseph.weber@example.com,Joseph,Weber,350.255.8520,M,45,tools_housewares_apparel,all_discounts
4490,user4490,michael.stevenson@example.com,Michael,Stevenson,7659838865,M,37,footwear_jewelry_furniture,discount_indifferent
4491,user4491,paul.avila@example.com,Paul,Avila,+1-916-576-0944x0805,M,27,housewares_floral_seasonal,all_discounts
4492,user4492,alan.diaz@example.com,Alan,Diaz,+1-143-632-1387,M,42,electronics_outdoors_footwear,all_discounts
4493,user4493,charles.wang@example.com,Charles,Wang,046-766-3705x368,M,37,floral_beauty_jewelry,lower_priced_products
4494,user4494,alexis.henry@example.com,Alexis,Henry,103-302-0901,F,46,floral_beauty_jewelry,lower_priced_products
4495,user4495,caroline.walker@example.com,Caroline,Walker,420.570.7589x484,F,43,tools_housewares_apparel,lower_priced_products
4496,user4496,angela.young@example.com,Angela,Young,(290)321-4617x001,F,38,seasonal_furniture_floral,discount_indifferent
4497,user4497,michele.jones@example.com,Michele,Jones,224.597.0305,F,34,groceries_seasonal_tools,discount_indifferent
4498,user4498,katelyn.williams@example.com,Katelyn,Williams,328-924-1567x2365,F,23,electronics_outdoors_footwear,discount_indifferent
4499,user4499,lisa.cox@example.com,Lisa,Cox,085.004.0490,F,27,electronics_outdoors_footwear,discount_indifferent
4500,user4500,marie.clay@example.com,Marie,Clay,(050)916-6747x598,F,32,books_apparel_homedecor,lower_priced_products
4501,user4501,ricky.combs@example.com,Ricky,Combs,8188555477,M,38,housewares_tools_beauty,all_discounts
4502,user4502,david.phillips@example.com,David,Phillips,152-053-0958x02521,M,35,floral_beauty_jewelry,discount_indifferent
4503,user4503,mary.smith@example.com,Mary,Smith,555.169.3996,F,28,tools_housewares_apparel,lower_priced_products
4504,user4504,ashley.brown@example.com,Ashley,Brown,(618)765-1428,F,18,books_apparel_homedecor,all_discounts
4505,user4505,michael.watkins@example.com,Michael,Watkins,852.451.2363,M,35,floral_beauty_jewelry,all_discounts
4506,user4506,melissa.cruz@example.com,Melissa,Cruz,001-910-285-0176x0851,F,28,electronics_outdoors_footwear,lower_priced_products
4507,user4507,alexandra.crosby@example.com,Alexandra,Crosby,+1-371-780-8426x78271,F,43,books_apparel_homedecor,lower_priced_products
4508,user4508,lauren.marshall@example.com,Lauren,Marshall,001-185-310-6147x1715,F,19,accessories_groceries_books,discount_indifferent
4509,user4509,jacob.hernandez@example.com,Jacob,Hernandez,873-927-5960,M,38,floral_beauty_jewelry,lower_priced_products
4510,user4510,april.peterson@example.com,April,Peterson,270.383.4516,F,56,tools_housewares_apparel,lower_priced_products
4511,user4511,audrey.walker@example.com,Audrey,Walker,+1-248-565-4377x46912,F,24,tools_housewares_apparel,lower_priced_products
4512,user4512,mindy.rodriguez@example.com,Mindy,Rodriguez,(127)656-8222,F,34,electronics_outdoors_footwear,discount_indifferent
4513,user4513,gloria.beltran@example.com,Gloria,Beltran,386.224.7604x2079,F,21,footwear_jewelry_furniture,lower_priced_products
4514,user4514,ashley.curtis@example.com,Ashley,Curtis,140.833.7868x9349,F,39,apparel_footwear_accessories,lower_priced_products
4515,user4515,frank.strickland@example.com,Frank,Strickland,001-279-183-8694x83404,M,36,floral_beauty_jewelry,lower_priced_products
4516,user4516,michael.howell@example.com,Michael,Howell,9111657885,M,32,floral_beauty_jewelry,discount_indifferent
4517,user4517,patricia.logan@example.com,Patricia,Logan,001-767-736-7384x60825,F,36,books_apparel_homedecor,all_discounts
4518,user4518,timothy.horton@example.com,Timothy,Horton,(418)097-0783x439,M,52,accessories_groceries_books,lower_priced_products
4519,user4519,carolyn.robinson@example.com,Carolyn,Robinson,001-997-324-4401x458,F,25,beauty_accessories_instruments,lower_priced_products
4520,user4520,thomas.alvarez@example.com,Thomas,Alvarez,+1-317-203-6563x6219,M,19,footwear_jewelry_furniture,lower_priced_products
4521,user4521,laura.spencer@example.com,Laura,Spencer,046.283.7232x8870,F,50,furniture_homedecor_housewares,discount_indifferent
4522,user4522,christopher.cardenas@example.com,Christopher,Cardenas,561-087-0143x664,M,37,furniture_homedecor_housewares,lower_priced_products
4523,user4523,lori.wright@example.com,Lori,Wright,663.527.7379,F,52,floral_beauty_jewelry,all_discounts
4524,user4524,heather.mccarty@example.com,Heather,Mccarty,980.457.3714,F,38,furniture_homedecor_housewares,lower_priced_products
4525,user4525,amanda.kennedy@example.com,Amanda,Kennedy,122-050-2548x2091,F,47,electronics_outdoors_footwear,all_discounts
4526,user4526,kristin.kim@example.com,Kristin,Kim,737.070.4259x0828,F,33,accessories_groceries_books,discount_indifferent
4527,user4527,nicole.hanson@example.com,Nicole,Hanson,+1-018-841-8289x9225,F,44,beauty_accessories_instruments,discount_indifferent
4528,user4528,stephanie.haney@example.com,Stephanie,Haney,(138)360-5611,F,53,beauty_accessories_instruments,lower_priced_products
4529,user4529,hannah.luna@example.com,Hannah,Luna,001-833-575-2145x79284,F,37,outdoors_instruments_groceries,discount_indifferent
4530,user4530,claudia.ross@example.com,Claudia,Ross,(033)022-2159,F,25,footwear_jewelry_furniture,all_discounts
4531,user4531,george.parks@example.com,George,Parks,210.741.0608,M,28,housewares_tools_beauty,discount_indifferent
4532,user4532,anne.mendez@example.com,Anne,Mendez,548.998.5301x0967,F,25,accessories_groceries_books,lower_priced_products
4533,user4533,william.miller@example.com,William,Miller,563.573.9116,M,27,homedecor_electronics_outdoors,all_discounts
4534,user4534,jesse.ramirez@example.com,Jesse,Ramirez,044.418.2343,M,29,instruments_books_electronics,lower_priced_products
4535,user4535,cindy.taylor@example.com,Cindy,Taylor,(827)753-5213,F,37,homedecor_electronics_outdoors,lower_priced_products
4536,user4536,wendy.mahoney@example.com,Wendy,Mahoney,(921)003-7789,F,38,outdoors_instruments_groceries,all_discounts
4537,user4537,jason.berry@example.com,Jason,Berry,355-330-7193x95767,M,33,electronics_outdoors_footwear,lower_priced_products
4538,user4538,stephanie.snyder@example.com,Stephanie,Snyder,(508)262-5493x8435,F,39,accessories_groceries_books,all_discounts
4539,user4539,wanda.jones@example.com,Wanda,Jones,165-302-6961,F,21,accessories_groceries_books,discount_indifferent
4540,user4540,andrew.saunders@example.com,Andrew,Saunders,7818434212,M,21,homedecor_electronics_outdoors,discount_indifferent
4541,user4541,adam.todd@example.com,Adam,Todd,+1-471-988-1434,M,24,housewares_floral_seasonal,lower_priced_products
4542,user4542,stephanie.murray@example.com,Stephanie,Murray,722-608-7549x0198,F,35,seasonal_furniture_floral,lower_priced_products
4543,user4543,leslie.stewart@example.com,Leslie,Stewart,(880)624-9564,M,26,footwear_jewelry_furniture,lower_priced_products
4544,user4544,thomas.williamson@example.com,Thomas,Williamson,295-952-8995,M,28,housewares_floral_seasonal,discount_indifferent
4545,user4545,carl.pierce@example.com,Carl,Pierce,8001680507,M,32,footwear_jewelry_furniture,all_discounts
4546,user4546,michael.smith@example.com,Michael,Smith,+1-668-129-6054x9404,M,47,homedecor_electronics_outdoors,lower_priced_products
4547,user4547,krista.holloway@example.com,Krista,Holloway,016.847.0621x8292,F,18,footwear_jewelry_furniture,discount_indifferent
4548,user4548,deborah.boyd@example.com,Deborah,Boyd,022-230-9959,F,40,floral_beauty_jewelry,lower_priced_products
4549,user4549,mary.davis@example.com,Mary,Davis,366-597-1331x95320,F,41,instruments_books_electronics,all_discounts
4550,user4550,adam.lambert@example.com,Adam,Lambert,001-092-388-1576x021,M,46,beauty_accessories_instruments,discount_indifferent
4551,user4551,troy.thompson@example.com,Troy,Thompson,(043)583-7847x79770,M,55,groceries_seasonal_tools,lower_priced_products
4552,user4552,victoria.trujillo@example.com,Victoria,Trujillo,684-444-7065,F,18,furniture_homedecor_housewares,all_discounts
4553,user4553,daniel.mathews@example.com,Daniel,Mathews,+1-834-207-9674x761,M,24,tools_housewares_apparel,discount_indifferent
4554,user4554,jared.vaughan@example.com,Jared,Vaughan,516.375.2904x894,M,51,beauty_accessories_instruments,lower_priced_products
4555,user4555,justin.wilson@example.com,Justin,Wilson,424.407.0307x39789,M,34,groceries_seasonal_tools,discount_indifferent
4556,user4556,melissa.page@example.com,Melissa,Page,(256)243-3096,F,37,tools_housewares_apparel,discount_indifferent
4557,user4557,erin.clarke@example.com,Erin,Clarke,001-927-982-3196x7975,F,40,beauty_accessories_instruments,all_discounts
4558,user4558,michael.harmon@example.com,Michael,Harmon,+1-894-363-2283x425,M,41,books_apparel_homedecor,discount_indifferent
4559,user4559,sharon.stewart@example.com,Sharon,Stewart,306-080-5141x29488,F,55,footwear_jewelry_furniture,lower_priced_products
4560,user4560,cindy.carroll@example.com,Cindy,Carroll,588.918.0729,F,74,accessories_groceries_books,all_discounts
4561,user4561,angela.dorsey@example.com,Angela,Dorsey,(334)397-0630,F,43,accessories_groceries_books,all_discounts
4562,user4562,david.ramirez@example.com,David,Ramirez,842.732.4418,M,28,homedecor_electronics_outdoors,lower_priced_products
4563,user4563,mary.huang@example.com,Mary,Huang,+1-269-974-2576x605,F,51,instruments_books_electronics,lower_priced_products
4564,user4564,michael.fox@example.com,Michael,Fox,637.805.0818x9469,M,20,homedecor_electronics_outdoors,lower_priced_products
4565,user4565,lawrence.jones@example.com,Lawrence,Jones,(720)277-7987,M,26,groceries_seasonal_tools,discount_indifferent
4566,user4566,samantha.zhang@example.com,Samantha,Zhang,889-232-4082x118,F,52,homedecor_electronics_outdoors,discount_indifferent
4567,user4567,robert.white@example.com,Robert,White,690.718.5523x177,M,27,accessories_groceries_books,lower_priced_products
4568,user4568,timothy.olson@example.com,Timothy,Olson,698-892-6611,M,26,beauty_accessories_instruments,all_discounts
4569,user4569,todd.johnson@example.com,Todd,Johnson,001-409-304-0133x947,M,23,beauty_accessories_instruments,lower_priced_products
4570,user4570,crystal.hudson@example.com,Crystal,Hudson,(143)881-9380x26271,F,49,housewares_tools_beauty,lower_priced_products
4571,user4571,charlotte.castro@example.com,Charlotte,Castro,+1-827-772-4859,F,35,instruments_books_electronics,discount_indifferent
4572,user4572,steven.campbell@example.com,Steven,Campbell,296.265.5544,M,41,beauty_accessories_instruments,lower_priced_products
4573,user4573,alexander.greer@example.com,Alexander,Greer,+1-697-342-8226x3665,M,27,accessories_groceries_books,all_discounts
4574,user4574,ryan.jackson@example.com,Ryan,Jackson,001-033-911-6162x3151,M,44,instruments_books_electronics,lower_priced_products
4575,user4575,sharon.horton@example.com,Sharon,Horton,017-594-8311,F,44,instruments_books_electronics,lower_priced_products
4576,user4576,kathleen.aguilar@example.com,Kathleen,Aguilar,302.113.6816x38824,F,29,electronics_outdoors_footwear,lower_priced_products
4577,user4577,tony.kirk@example.com,Tony,Kirk,001-089-858-8503,M,32,housewares_tools_beauty,all_discounts
4578,user4578,john.fletcher@example.com,John,Fletcher,+1-043-641-1194x45003,M,26,footwear_jewelry_furniture,discount_indifferent
4579,user4579,alicia.mcdaniel@example.com,Alicia,Mcdaniel,717-644-1273x70497,F,63,seasonal_furniture_floral,lower_priced_products
4580,user4580,barbara.harris@example.com,Barbara,Harris,684-277-9479x188,F,40,homedecor_electronics_outdoors,discount_indifferent
4581,user4581,jennifer.figueroa@example.com,Jennifer,Figueroa,001-326-355-1123,F,56,groceries_seasonal_tools,lower_priced_products
4582,user4582,stephanie.gray@example.com,Stephanie,Gray,936.790.8794,F,29,furniture_homedecor_housewares,lower_priced_products
4583,user4583,ryan.lee@example.com,Ryan,Lee,455.688.3619,M,45,accessories_groceries_books,lower_priced_products
4584,user4584,michael.cherry@example.com,Michael,Cherry,2774746281,M,44,instruments_books_electronics,lower_priced_products
4585,user4585,donald.clark@example.com,Donald,Clark,+1-402-446-2387,M,41,books_apparel_homedecor,lower_priced_products
4586,user4586,alan.morton@example.com,Alan,Morton,001-219-520-6668,M,60,housewares_floral_seasonal,discount_indifferent
4587,user4587,david.robinson@example.com,David,Robinson,785-580-0069x426,M,31,outdoors_instruments_groceries,discount_indifferent
4588,user4588,jennifer.wallace@example.com,Jennifer,Wallace,+1-426-586-7829,F,23,floral_beauty_jewelry,all_discounts
4589,user4589,luke.romero@example.com,Luke,Romero,232.124.4624,M,41,floral_beauty_jewelry,all_discounts
4590,user4590,shelby.smith@example.com,Shelby,Smith,001-544-265-7610x37465,F,43,books_apparel_homedecor,all_discounts
4591,user4591,sarah.cole@example.com,Sarah,Cole,(645)931-1620,F,37,groceries_seasonal_tools,all_discounts
4592,user4592,brian.acosta@example.com,Brian,Acosta,346.537.0569,M,26,floral_beauty_jewelry,all_discounts
4593,user4593,ashley.payne@example.com,Ashley,Payne,001-240-162-3896x50205,F,35,outdoors_instruments_groceries,lower_priced_products
4594,user4594,erica.chavez@example.com,Erica,Chavez,+1-118-892-8869x376,F,29,electronics_outdoors_footwear,all_discounts
4595,user4595,john.rosales@example.com,John,Rosales,307-993-5233x907,M,33,outdoors_instruments_groceries,all_discounts
4596,user4596,michelle.james@example.com,Michelle,James,451.272.3114x68780,F,40,housewares_floral_seasonal,discount_indifferent
4597,user4597,abigail.johnson@example.com,Abigail,Johnson,001-491-964-0257,F,44,instruments_books_electronics,all_discounts
4598,user4598,deborah.thornton@example.com,Deborah,Thornton,+1-070-217-9816x2066,F,26,floral_beauty_jewelry,lower_priced_products
4599,user4599,amanda.rodriguez@example.com,Amanda,Rodriguez,+1-063-936-3175x2750,F,32,furniture_homedecor_housewares,lower_priced_products
4600,user4600,albert.brown@example.com,Albert,Brown,001-407-690-7954x192,M,28,apparel_footwear_accessories,lower_priced_products
4601,user4601,nancy.bailey@example.com,Nancy,Bailey,791.592.0297,F,25,floral_beauty_jewelry,discount_indifferent
4602,user4602,mark.fuller@example.com,Mark,Fuller,+1-942-746-8970x9793,M,45,furniture_homedecor_housewares,discount_indifferent
4603,user4603,susan.russell@example.com,Susan,Russell,172-603-1869,F,53,footwear_jewelry_furniture,all_discounts
4604,user4604,todd.meadows@example.com,Todd,Meadows,9751106222,M,31,accessories_groceries_books,discount_indifferent
4605,user4605,leslie.roach@example.com,Leslie,Roach,(985)532-2532x3736,M,44,housewares_floral_seasonal,lower_priced_products
4606,user4606,courtney.sosa@example.com,Courtney,Sosa,(184)565-9877x057,F,52,outdoors_instruments_groceries,lower_priced_products
4607,user4607,matthew.pratt@example.com,Matthew,Pratt,+1-172-320-8665x86241,M,49,accessories_groceries_books,discount_indifferent
4608,user4608,perry.hall@example.com,Perry,Hall,980-491-6331x578,M,25,accessories_groceries_books,lower_priced_products
4609,user4609,kenneth.dillon@example.com,Kenneth,Dillon,4249901036,M,58,beauty_accessories_instruments,lower_priced_products
4610,user4610,derek.brown@example.com,Derek,Brown,(942)480-2590x78866,M,31,groceries_seasonal_tools,all_discounts
4611,user4611,chase.miles@example.com,Chase,Miles,001-681-121-4065,M,30,apparel_footwear_accessories,lower_priced_products
4612,user4612,tyler.reynolds@example.com,Tyler,Reynolds,381-789-4571,M,20,seasonal_furniture_floral,all_discounts
4613,user4613,jeffrey.zimmerman@example.com,Jeffrey,Zimmerman,+1-187-104-4952,M,34,accessories_groceries_books,lower_priced_products
4614,user4614,joshua.norton@example.com,Joshua,Norton,178.235.1715,M,22,outdoors_instruments_groceries,discount_indifferent
4615,user4615,zoe.martin@example.com,Zoe,Martin,246-746-4647x48912,F,27,housewares_floral_seasonal,lower_priced_products
4616,user4616,thomas.moreno@example.com,Thomas,Moreno,722-063-1936x987,M,29,homedecor_electronics_outdoors,all_discounts
4617,user4617,jessica.james@example.com,Jessica,James,+1-068-975-9396,F,47,beauty_accessories_instruments,discount_indifferent
4618,user4618,jorge.logan@example.com,Jorge,Logan,(077)976-3338x212,M,50,homedecor_electronics_outdoors,discount_indifferent
4619,user4619,julie.ayala@example.com,Julie,Ayala,417.704.8976,F,29,groceries_seasonal_tools,discount_indifferent
4620,user4620,krista.hall@example.com,Krista,Hall,(275)041-4850x404,F,49,housewares_floral_seasonal,all_discounts
4621,user4621,marvin.wallace@example.com,Marvin,Wallace,695-627-9855x1202,M,49,accessories_groceries_books,discount_indifferent
4622,user4622,nicole.nguyen@example.com,Nicole,Nguyen,+1-831-546-7413,F,44,floral_beauty_jewelry,lower_priced_products
4623,user4623,douglas.thompson@example.com,Douglas,Thompson,518.512.8724x4022,M,23,homedecor_electronics_outdoors,lower_priced_products
4624,user4624,brittany.diaz@example.com,Brittany,Diaz,621-619-1279x02424,F,41,housewares_floral_seasonal,all_discounts
4625,user4625,alexandria.marsh@example.com,Alexandria,Marsh,920-785-4842x0437,F,57,groceries_seasonal_tools,all_discounts
4626,user4626,michael.klein@example.com,Michael,Klein,442.517.9828x84347,M,41,seasonal_furniture_floral,lower_priced_products
4627,user4627,yolanda.hebert@example.com,Yolanda,Hebert,025-934-9891x6427,F,30,footwear_jewelry_furniture,all_discounts
4628,user4628,patricia.bowen@example.com,Patricia,Bowen,(524)551-2711x583,F,35,instruments_books_electronics,all_discounts
4629,user4629,matthew.roberts@example.com,Matthew,Roberts,001-065-122-8544,M,40,housewares_tools_beauty,discount_indifferent
4630,user4630,candice.hess@example.com,Candice,Hess,880.276.2058,F,35,housewares_tools_beauty,lower_priced_products
4631,user4631,jessica.rodriguez@example.com,Jessica,Rodriguez,8520775464,F,22,seasonal_furniture_floral,all_discounts
4632,user4632,melanie.hernandez@example.com,Melanie,Hernandez,474-697-2910,F,29,apparel_footwear_accessories,lower_priced_products
4633,user4633,shannon.rodriguez@example.com,Shannon,Rodriguez,001-636-063-4015x61684,M,46,housewares_floral_seasonal,discount_indifferent
4634,user4634,susan.fernandez@example.com,Susan,Fernandez,629.609.5948x464,F,50,outdoors_instruments_groceries,lower_priced_products
4635,user4635,crystal.cohen@example.com,Crystal,Cohen,+1-046-136-5507x9453,F,23,apparel_footwear_accessories,lower_priced_products
4636,user4636,anthony.hill@example.com,Anthony,Hill,(682)885-7438,M,58,apparel_footwear_accessories,all_discounts
4637,user4637,alison.gutierrez@example.com,Alison,Gutierrez,4539245653,F,29,housewares_floral_seasonal,all_discounts
4638,user4638,david.davis@example.com,David,Davis,(629)421-0185x22260,M,40,books_apparel_homedecor,lower_priced_products
4639,user4639,larry.lang@example.com,Larry,Lang,399.513.3628x9351,M,44,accessories_groceries_books,lower_priced_products
4640,user4640,anthony.weber@example.com,Anthony,Weber,(194)179-9577x16152,M,47,housewares_floral_seasonal,discount_indifferent
4641,user4641,jessica.clark@example.com,Jessica,Clark,(882)424-1600,F,57,outdoors_instruments_groceries,discount_indifferent
4642,user4642,tracy.owens@example.com,Tracy,Owens,300-044-1920,F,29,instruments_books_electronics,lower_priced_products
4643,user4643,austin.gregory@example.com,Austin,Gregory,5167827840,M,49,housewares_tools_beauty,discount_indifferent
4644,user4644,charles.pena@example.com,Charles,Pena,+1-512-799-1887x15823,M,23,apparel_footwear_accessories,all_discounts
4645,user4645,nathaniel.wolf@example.com,Nathaniel,Wolf,001-091-645-4127x23087,M,42,floral_beauty_jewelry,all_discounts
4646,user4646,anthony.moon@example.com,Anthony,Moon,(967)070-4752x70434,M,43,tools_housewares_apparel,lower_priced_products
4647,user4647,tammy.cook@example.com,Tammy,Cook,704-546-9591,F,41,outdoors_instruments_groceries,all_discounts
4648,user4648,casey.rhodes@example.com,Casey,Rhodes,528.807.0568x711,M,27,accessories_groceries_books,all_discounts
4649,user4649,andrew.reese@example.com,Andrew,Reese,001-796-244-5254,M,50,groceries_seasonal_tools,discount_indifferent
4650,user4650,samuel.hart@example.com,Samuel,Hart,+1-304-073-7800,M,24,electronics_outdoors_footwear,all_discounts
4651,user4651,beth.fisher@example.com,Beth,Fisher,6176414843,F,20,housewares_floral_seasonal,lower_priced_products
4652,user4652,april.bell@example.com,April,Bell,+1-583-403-3742,F,42,books_apparel_homedecor,lower_priced_products
4653,user4653,donald.allen@example.com,Donald,Allen,001-124-231-1636x14006,M,34,books_apparel_homedecor,all_discounts
4654,user4654,janice.patel@example.com,Janice,Patel,701-111-7981x24189,F,49,electronics_outdoors_footwear,discount_indifferent
4655,user4655,andrea.rivera@example.com,Andrea,Rivera,333-081-1749x01166,F,31,electronics_outdoors_footwear,lower_priced_products
4656,user4656,rodney.hunter@example.com,Rodney,Hunter,001-044-586-9368x64611,M,24,footwear_jewelry_furniture,discount_indifferent
4657,user4657,felicia.phillips@example.com,Felicia,Phillips,286.715.4085x751,F,48,groceries_seasonal_tools,lower_priced_products
4658,user4658,anthony.montes@example.com,Anthony,Montes,958.011.3106x666,M,36,instruments_books_electronics,lower_priced_products
4659,user4659,richard.cohen@example.com,Richard,Cohen,(350)884-6235x380,M,25,floral_beauty_jewelry,discount_indifferent
4660,user4660,angela.reeves@example.com,Angela,Reeves,248-171-6569,F,43,instruments_books_electronics,discount_indifferent
4661,user4661,rebecca.brown@example.com,Rebecca,Brown,870-466-3095x22901,F,35,outdoors_instruments_groceries,lower_priced_products
4662,user4662,brooke.taylor@example.com,Brooke,Taylor,092.403.0281x772,F,38,footwear_jewelry_furniture,all_discounts
4663,user4663,maria.marquez@example.com,Maria,Marquez,068-916-2912x00812,F,34,seasonal_furniture_floral,lower_priced_products
4664,user4664,kayla.brandt@example.com,Kayla,Brandt,+1-605-823-5498x938,F,48,floral_beauty_jewelry,discount_indifferent
4665,user4665,misty.roberts@example.com,Misty,Roberts,868.776.4576x41731,F,48,housewares_floral_seasonal,discount_indifferent
4666,user4666,tara.miller@example.com,Tara,Miller,(957)444-3005,F,42,housewares_floral_seasonal,discount_indifferent
4667,user4667,travis.barnes@example.com,Travis,Barnes,(755)529-9986x4079,M,22,housewares_tools_beauty,all_discounts
4668,user4668,jose.morris@example.com,Jose,Morris,+1-952-116-0431x8420,M,48,floral_beauty_jewelry,discount_indifferent
4669,user4669,christopher.freeman@example.com,Christopher,Freeman,(104)734-1372x131,M,41,footwear_jewelry_furniture,discount_indifferent
4670,user4670,christopher.olson@example.com,Christopher,Olson,508-548-4703x11794,M,42,instruments_books_electronics,discount_indifferent
4671,user4671,tracy.williams@example.com,Tracy,Williams,001-810-972-9842,F,31,accessories_groceries_books,all_discounts
4672,user4672,aaron.holder@example.com,Aaron,Holder,404.920.2049x7799,M,51,beauty_accessories_instruments,lower_priced_products
4673,user4673,david.james@example.com,David,James,(606)092-6117,M,43,housewares_floral_seasonal,discount_indifferent
4674,user4674,elizabeth.salinas@example.com,Elizabeth,Salinas,001-469-578-1871x9491,F,22,apparel_footwear_accessories,lower_priced_products
4675,user4675,richard.branch@example.com,Richard,Branch,0624555289,M,32,groceries_seasonal_tools,all_discounts
4676,user4676,kathleen.velazquez@example.com,Kathleen,Velazquez,+1-496-325-1469x6574,F,51,outdoors_instruments_groceries,all_discounts
4677,user4677,amanda.gilbert@example.com,Amanda,Gilbert,794.344.3705x13192,F,20,housewares_floral_seasonal,lower_priced_products
4678,user4678,brandon.hernandez@example.com,Brandon,Hernandez,001-251-696-0021x655,M,59,footwear_jewelry_furniture,all_discounts
4679,user4679,daniel.ramirez@example.com,Daniel,Ramirez,532-339-8728x73794,M,41,seasonal_furniture_floral,lower_priced_products
4680,user4680,luis.davis@example.com,Luis,Davis,(439)882-4164,M,39,tools_housewares_apparel,discount_indifferent
4681,user4681,jordan.edwards@example.com,Jordan,Edwards,974.340.8120,M,28,homedecor_electronics_outdoors,lower_priced_products
4682,user4682,hannah.edwards@example.com,Hannah,Edwards,224.550.3771,F,27,furniture_homedecor_housewares,all_discounts
4683,user4683,paul.clayton@example.com,Paul,Clayton,901.000.2256x8991,M,57,tools_housewares_apparel,lower_priced_products
4684,user4684,jessica.lee@example.com,Jessica,Lee,001-349-320-8868x8172,F,29,outdoors_instruments_groceries,discount_indifferent
4685,user4685,karen.torres@example.com,Karen,Torres,(585)831-9664x208,F,45,apparel_footwear_accessories,discount_indifferent
4686,user4686,james.thompson@example.com,James,Thompson,857-171-3256x91339,M,31,books_apparel_homedecor,lower_priced_products
4687,user4687,james.morgan@example.com,James,Morgan,344-563-3178x856,M,23,outdoors_instruments_groceries,lower_priced_products
4688,user4688,denise.crawford@example.com,Denise,Crawford,836-827-7366,F,18,accessories_groceries_books,discount_indifferent
4689,user4689,james.lambert@example.com,James,Lambert,557-160-6976,M,36,floral_beauty_jewelry,lower_priced_products
4690,user4690,justin.gibson@example.com,Justin,Gibson,954-624-0100x04085,M,62,furniture_homedecor_housewares,all_discounts
4691,user4691,paul.sharp@example.com,Paul,Sharp,609-225-7152,M,31,apparel_footwear_accessories,all_discounts
4692,user4692,matthew.bennett@example.com,Matthew,Bennett,(152)843-4616,M,30,tools_housewares_apparel,lower_priced_products
